ctoi_alias,pl_pnum,tfopwg_disp,ra,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad
423903685.01,1,0,329.69363,22.952813,-3.167,-8.259,2459845.510624,4.0938735,4.537,16964.0,20.6029,695.416,1430.0,12.266,546.747,5489.0,4.04,1.55
402740809.01,1,0,352.024332,23.749185,-6.761,-45.038,2459851.468348,1.5801759,0.645,6187.0,9.31686,56.4235,763.0,12.95,320.803,4547.0,4.31,0.98
190496853.01,1,1,133.408689,-40.543701,-17.354,25.519,2460010.013606,4.6616079,4.007,11972.0,19.1536,1329.63,1682.0,10.3015,360.408,7437.0,4.21,1.7
117068362.01,1,0,319.267299,33.138041,0.779,0.674,2459849.027362,4.2005957,2.587,4448.0,11.3204,1013.24,1571.0,12.1566,950.289,7803.0,4.26,1.67
86005116.01,1,0,327.043547,23.112359,-13.051,-27.705,2459852.547945,0.4916402,0.453,29113.0,11.7778,109.834,901.0,14.9131,221.034,3522.0,4.77,0.46
51637609.01,1,1,336.464302,15.856639,-13.626,-23.854,2459849.075692,2.709631,3.282,10819.0,14.9972,1041.16,1582.0,12.1088,535.689,5838.0,4.12,1.47
26583436.01,1,0,292.031505,49.388635,0.468,5.103,2459851.702422,6.1429164,4.475,3871.0,7.50153,592.787,1374.0,13.0091,869.253,6291.9,4.25,1.38
199162630.01,1,0,333.847555,46.302271,0.993,-1.698,2459847.834654,2.7649802,1.659,3575.0,10.4307,1119.71,1611.0,11.8563,873.578,7776.0,4.2,1.78
345333936.01,1,0,355.780987,56.810046,-5.735,-0.823,2459880.953725,1.4252334,1.673,6901.0,10.7664,1265.88,1661.0,12.4033,543.454,6033.0,4.23,1.35
432422552.01,1,0,355.540075,31.793315,49.441,-1.619,2459881.332399,9.7712443,3.956,34227.0,15.2558,104.782,891.0,12.1134,243.593,5294.0,4.61,0.79
83092282.01,1,1,125.305054,-46.484296,-4.633,-17.577,2460006.078147,6.4025295,3.9233956,3814.9508945,9.3002413,623.0276834,1274.2263616,8.5615,123.297,7056.0,4.33435,1.4072
288144647.01,1,1,355.950598,33.067236,14.046,-29.305,2459879.618086,3.8553342,1.895,6624.0,4.94518,41.8646,708.0,12.6758,133.122,3909.0,4.65,0.6
101395259.01,1,0,148.720293,-23.332118,-20.119,7.542,2458523.943374,7.574675,3.0847866,6208.0649305,13.4069567,516.8517446,1216.0774804,10.1913,275.377,6422.0,4.20608,1.4885499
399870368.01,1,1,74.552333,9.997979,-2.657,-4.996,2459197.007544,2.7443216,3.42,10071.0,20.1852,5405.6,2388.0,9.3371,330.739,8730.0,4.19,1.97
437740083.01,1,0,2.950371,27.442815,23.292,14.009,2459879.464465,5.6020298,1.893,6146.0,11.3612,89.7874,857.0,11.0999,328.625,5750.6,4.14,1.44
379929661.01,1,1,130.505638,3.710566,-2.856,0.984,2459979.75103,4.786958,4.936,8390.0,18.0112,2320.18,1933.0,9.6129,341.263,7668.6,4.13,1.91
65412605.01,1,1,108.123114,-24.95356,-2.276,0.338,2459980.873931,4.4010465,4.757,6903.0,19.7441,3731.9,2177.0,9.50712,437.215,8489.0,4.03,2.32
168281028.01,1,1,154.271062,-25.276298,-21.752,-7.54,2459991.434964,4.3744614,3.0484494,3270.9828556,6.4637765,419.4378829,1154.2148636,11.8134,343.525,5677.0,4.34735,1.11563
365781372.01,1,0,81.92358,7.918525,-2.362,-7.589,2458469.22408,1.13889,2.154,5368.19,22.4869,16504.7,3157.0,10.0267,629.834,7852.8,4.08,2.79
142211778.01,1,1,180.546219,-35.548609,-2.416,1.487,2460016.846502,3.052057,3.4817792,9403.0926011,13.6453428,1077.3440583,1461.1955966,13.9069,1096.19,5726.0,4.16246,1.38708
49043968.01,1,1,164.34914,-29.997123,-49.031,1.227,2460017.858526,6.2462252,4.2508361,13270.5292659,13.4614756,339.10135,1094.4656337,11.6337,362.087,6132.0,4.38741,1.1417201
157230659.01,1,1,176.249942,-35.640563,-18.414,7.138,2460019.14123,7.5337657,5.5843836,4697.1753086,10.611119,422.1623374,1156.0846131,11.6634,446.442,5869.0,4.09453,1.52905
449951606.01,1,0,168.212865,-58.942432,-8.314,2.737,2460032.930262,5.1681189,3.736,1759.0,13.3663,1947.87,1850.0,10.3879,860.379,8254.0,3.67,3.44
281408474.01,1,1,99.263061,1.76755,-1.437,-1.082,2458469.2352,3.4076,3.69,7500.0,12.1343,1052.9,1586.0,9.65646,178.68,6174.0,4.23,1.38
370877263.01,1,0,145.174365,-66.65449,-6.545,4.902,2460087.169174,15.9865412,1.636,1451.0,7.52088,55.7095,761.0,9.927,199.531,6429.0,4.34,1.28
293853437.01,1,1,95.827908,0.883347,6.476,-3.898,2459221.689296,8.7179665,6.143,2420.0,12.3121,2341.09,1937.0,8.69437,333.379,9165.0,4.05,2.38
285233023.01,1,0,12.471055,60.946038,-5.379,-7.593,2459904.85743,2.8577028,2.264,2695.0,7.78724,771.67,1468.0,12.4487,594.839,6240.0,4.2,1.45
97158538.01,1,0,105.945472,-30.726357,-12.978,22.818,2459229.708439,2.5950747,0.7921274,665.2502774,5.9382555,5582.8100399,2204.616037,8.783341,233.697,6852.0,3.91,2.24201
348755723.01,1,0,134.088088,-12.934871,30.243,2.488,2458517.809802,4.503645,1.973292,12525.725237,11.197034,35.7949977,623.8430401,13.9036,116.496,3267.0,4.438,1.0
344926234.01,1,0,151.55755,3.946493,20.649,-18.065,2458517.428167,0.49359,1.545897,246.702105,1.733849,7238.7191072,2352.530056,9.1299,92.8368,5872.0,4.43995,1.02918
256349966.01,1,0,322.717404,68.495293,-4.844,-4.931,2459906.003673,14.5877856,3.517,3374.0,10.1617,82.7417,840.0,12.0913,655.707,6544.0,4.13,1.66
286132427.01,1,0,146.72453,-4.29824,-45.703,-40.413,2458517.43594,0.493379,1.5,194.341058,1.503946,7066.3432823,2338.3980084,8.1075,58.7453,5914.0,4.46485,1.00635
98613492.01,1,0,79.724105,47.54723,-1.017,-19.097,2459934.888565,1.0617107,1.067,2369.0,5.85456,916.847,1533.0,11.8275,317.292,5589.0,4.38,1.06
146463781.01,1,0,123.885413,-31.556521,-28.848,69.089,2458517.476816,0.417921,1.843947,41644.893112,5.657227,159.3798634,906.2084598,14.7034,158.67,3278.0,4.97806,0.275
274002141.01,1,0,86.975303,41.942327,20.81,-126.002,2459935.162255,1.6197991,0.95,31095.0,11.4253,31.7825,661.0,14.5853,100.741,3192.0,4.92,0.31
187532854.01,1,0,77.869302,37.923226,14.737,-10.008,2459934.8744,1.6513066,0.82,1751.0,9.54979,231.366,1086.0,12.2059,536.017,5887.6,4.13,1.47
78154865.01,1,0,147.86736,-4.123323,-2.379,14.086,2458517.42793,0.493826,1.162615,310.570859,1.940277,8648.339203,2459.534554,8.9225,96.6355,6030.0,4.41585,1.08524
328513434.01,1,1,60.424695,60.891368,41.134,-51.191,2459933.595246,1.7904917,1.223,47315.0,11.4109,31.6712,660.0,14.4506,171.319,3425.0,4.78,0.46
73244652.01,1,0,122.519401,63.826237,-0.649,-3.465,2459600.062651,8.2100724,1.37,4190.0,15.5396,105.793,893.0,11.8431,720.484,6427.0,3.97,1.96
353586703.01,1,0,96.518294,39.794575,-2.866,0.484,2459961.599204,3.0043128,0.714,6000.0,12.1874,61.8402,781.0,12.1953,502.17,6405.0,4.41,1.17
147977348.01,1,1,99.734594,-36.64613,-3.872,4.927,2459250.338129,5.0037758,3.439,7390.0,19.7788,1150.12,1622.0,10.0367,341.997,6442.0,3.91,2.09
432008938.01,1,0,120.69393,-23.696727,100.619,-195.052,2458522.349321,9.653456,4.00937,43088.5649,7.281973,3.1265702,339.1460758,13.7006,87.7731,3359.0,4.93457,0.315
97921547.01,1,1,107.833335,-35.850518,-5.057,6.438,2459986.409366,2.8279716,2.237,14846.0,18.5153,1118.3,1611.0,11.1007,437.855,6707.0,4.1,1.48
347442932.01,1,0,133.25514,-13.050699,-20.093,9.174,2459986.820098,0.6646521,1.272,7197.0,9.44803,3611.53,2159.0,13.346,707.586,6256.0,4.55,0.97
157568289.01,1,0,106.767434,-36.770799,0.934,8.274,2459250.993237,1.8361503,4.12,2470.0,22.5152,33906.8,3780.0,10.4091,414.522,5710.5,3.6,2.43
238197709.01,1,0,57.265805,-72.947299,19.539,25.393,2459184.759271,13.7252522,3.1694157,4945.7679342,20.3352568,312.4460654,1072.2931079,10.3001,316.643,6104.0,3.96,1.86397
78672342.01,1,0,103.00276,-18.95443,-10.688,2.799,2458471.30172,2.97638,3.212,795.842,11.0372,2695.88,2007.0,10.1347,637.257,6492.5,3.57,3.56
46772529.01,1,0,141.722816,-7.579251,1.017,-34.002,2460011.847824,10.6332248,3.436,36558.0,15.9854,26.5909,632.0,12.8397,271.71,4678.0,4.5,0.81
22221375.01,1,1,149.123515,-24.099186,-177.111,46.867,2460013.591733,3.9846589,2.146,445.0,2.12827,647.901,1405.0,7.3635,45.683,5903.0,4.44653,1.03
33153766.01,1,0,144.77363,-45.426185,-19.613,5.576,2458544.60377,0.68831,1.365,3983.64,21.715,21261.5,3364.0,8.5234,213.947,6054.0,3.47323,3.13
35009898.01,1,1,164.724551,-5.547545,99.174,-266.107,2458543.433731,1.5275639,1.3727055,2892.4227936,2.6103318,59.3669472,707.9554489,12.2255,57.7553,3433.0,4.89676,0.427953
255851356.01,1,0,198.58223,-59.692251,-53.253,-15.592,2460065.683162,2.4018591,3.471,655.0,10.1612,25813.2,3531.0,9.9747,260.511,6071.0,3.95,1.86
9385460.01,1,1,191.702821,-24.42739,-1.156,-2.219,2460044.202478,3.3779614,4.2709189,7198.7471125,14.3326751,1619.4059744,1617.9261106,12.5329,773.974,6113.0,4.05769,1.6616499
35516889.01,1,1,148.416767,-45.659108,-35.407,17.288,2459304.062715,0.7888389,1.6416539,22614.8958863,16.4131054,3170.9888441,1913.8964113,11.6044,268.325,5568.0,4.39267,1.0280499
166527623.01,1,1,207.526001,-40.835896,-28.843,-22.425,2460044.634922,6.9593972,4.8553269,4826.8656037,9.3800527,341.0877558,1096.0649295,9.1871,127.28,5854.0,4.438,1.33729
36734222.01,1,1,154.908187,-9.806443,-42.044,-38.193,2458543.604633,0.8134733,1.262964,25866.83474,13.1118363,680.8952697,1302.836235,11.1184,86.7467,4400.0,4.64555,0.757649
48103627.01,1,1,147.4067,-33.218503,-8.463,0.734,2459283.031579,4.5696698,3.9536171,9861.079392,13.0582928,616.12218,1270.6807784,12.4399,562.256,6122.0,4.283,1.28306
48476907.01,1,0,150.152654,-34.681865,-50.825,19.857,2460030.273032,4.7192734,1.301,1557.0,7.15211,156.343,985.0,9.5359,212.005,6521.0,4.22041,1.6
162729620.01,1,0,170.889648,-45.647015,-38.33,10.283,2460051.304076,13.4364908,5.375,4735.0,9.8672,690.534,1428.0,12.3613,590.249,6229.0,4.28,1.31
53189332.01,1,1,166.429628,-5.079485,-24.818,-13.294,2458544.650778,9.2897006,5.3589155,6241.2619064,11.4812614,327.8306693,1085.2558727,10.99,352.181,6055.0,4.22795,1.41549
53735810.01,1,1,158.22503,-34.989907,11.492,-13.533,2458544.170492,4.0860495,4.5420607,7083.7091188,13.0323437,1434.7738788,1569.6962289,11.248,500.258,6580.0,4.0663,1.47741
54085154.01,1,0,160.180141,-31.927233,-2.069,-15.577,2460037.452461,1.0014437,1.28,416.0,4.71785,28733.4,3627.0,8.2046,87.2682,6380.0,4.438,1.18
75650448.01,1,1,225.83705,-35.230579,-30.179,-15.946,2460093.829735,18.184189,3.696,9343.0,9.90639,20.0861,589.0,12.0836,320.527,5265.0,4.32,1.09
54962195.01,1,1,160.065852,-8.511083,-142.182,-82.962,2458544.387711,2.5989031,1.6635706,1953.2615465,2.4312854,48.4615319,672.9286739,11.7602,64.2308,3719.0,4.76941,0.512361
54962195.02,2,1,160.065852,-8.511083,-142.182,-82.962,2458543.405068,4.6955986,2.1638721,1969.101717,2.6626375,22.0222982,552.5039779,11.7602,64.2308,3719.0,4.76941,0.512361
55092869.01,1,1,161.706905,-9.399365,-79.091,-78.576,2459988.88442,4.7359232,7.0819612,2338.8745559,13.5752589,468.2559879,1186.425806,7.3212,99.1596,5370.0,3.72765,2.7871499
73723286.01,1,0,155.637125,-40.516347,38.971,-42.676,2458547.302488,14.066109,3.4744355,16514.0482965,21.5662738,153.0394528,897.0581591,9.1116,131.018,6157.0,4.20407,1.47641
174328045.01,1,1,15.78859,35.389041,10.396,-21.221,2460601.085824,5.0569708,3.401,795.0,5.09264,376.594,1227.0,9.60892,212.128,5818.9,3.95,1.8
425817867.01,1,1,305.872437,-44.0587,-40.976,-52.291,2460129.98959,3.7783401,2.82963,24582.4117134,13.8305377,269.1657299,1033.0579657,12.0491,274.96,5443.0,4.54284,0.863922
269217040.01,1,1,284.548382,-47.003307,1.443,-15.58,2460128.917227,4.1661265,3.7000327,15441.3606576,14.5365629,533.3427629,1225.6637768,10.2748,188.404,5883.0,4.34,1.15599
124573851.01,1,1,158.900701,-5.181374,9.845,72.079,2460013.733784,3.9451359,2.424,841.0,2.51666,286.87,1146.0,10.1755,142.867,5581.9,4.13,0.99
35377903.01,1,0,315.423021,-10.408225,17.45,-23.412,2459797.575823,2.9932591,4.7371329,3363.9691586,11.8414052,2649.7622197,1829.8752178,10.3313,341.393,6106.0,3.91186,1.9654
104195270.01,1,0,44.114507,48.008994,7.932,-12.197,2459883.679951,3.6859958,5.1972226,12982.7214564,23.322957,2647.6896261,1829.5172894,10.9988,531.121,6731.3,3.99257,1.99719
147660201.01,1,0,163.9091,-42.84928,-55.007,18.019,2458543.348205,0.579398,1.64214,1324.07712,5.759676,4535.9180848,2093.0810718,11.1557,191.494,5688.0,4.48774,0.950534
303364023.01,1,0,138.38301,-69.304692,-151.783,136.245,2458543.252411,10.3469945,2.5934713,1601.254739,1.0318727,2.106641,307.2680329,13.0055,42.3968,3278.0,4.97813,0.256167
92449173.01,1,1,314.575438,-35.796622,12.088,-8.249,2460155.27651,2.1764875,3.4403723,8114.6829556,14.184839,2054.7956073,1717.1645208,12.2247,559.084,5646.0,4.05052,1.56233
151825527.01,1,1,167.990863,-39.328115,85.141,-74.728,2458546.478904,3.6335834,1.8069693,8668.4420489,5.1614854,33.4741636,613.4754434,11.6739,66.9071,3765.0,4.75169,0.544068
281541545.01,1,1,6.613593,-56.34428,42.581,8.264,2460158.117981,4.1470359,2.3197694,12886.987991,8.6285404,90.5320647,786.7202987,13.7813,324.413,4247.0,4.47839,0.775548
121490076.01,1,1,343.572379,-43.010229,2.012,27.564,2460160.495921,14.2456603,3.403,1084.0,3.68209,180.487,1021.0,8.9988,46.2122,4760.0,4.57,0.76
151959065.01,1,0,168.998428,-36.459406,-16.179,-0.612,2458551.634917,10.5426254,6.2145259,16789.8076116,22.0104106,437.1833461,1166.233875,11.955,677.796,6114.0,4.28439,1.65817
158588995.01,1,1,164.586559,-36.858109,-163.27,-3.766,2459301.778142,1.9771658,1.1104153,13877.3059698,5.2706003,40.7227689,644.2865637,11.8764,46.0851,3467.0,4.87946,0.421944
263203229.01,1,0,230.412408,-67.206546,-0.928,-7.491,2460117.886705,5.0061978,3.521,6438.0,12.4847,1188.71,1635.0,12.792,901.517,6713.0,4.21,1.55
169226822.01,1,1,160.558765,-3.834999,19.224,17.026,2458543.942051,4.1780637,4.3176109,11478.1087015,14.6952606,703.9710193,1313.73704,9.62959,159.507,5620.0,4.18582,1.34736
299876474.01,1,0,244.02137,-60.038009,-28.934,0.542,2460122.219768,2.5950111,2.524,28870.0,10.8614,131.825,943.0,14.4757,317.495,3875.0,4.62,0.64
148523092.01,1,0,265.710722,-41.179089,-3.069,-7.547,2460121.604648,2.8562935,3.785,22525.0,18.1559,1721.84,1794.0,12.9573,724.77,6383.0,4.31,1.32
365952328.01,1,0,276.191236,-60.784523,5.199,-9.176,2460120.784046,4.8741147,2.049,4613.0,14.8251,161.07,992.0,12.4154,906.007,6085.0,3.84,2.11
280206394.01,1,1,144.119359,-50.463093,-24.817,42.417,2460030.705344,11.2365977,2.292,9414.0,13.0203,37.6345,690.0,9.271401,141.812,6446.0,4.37882,1.29
308050066.01,1,0,155.436002,-17.224364,-4.257,6.445,2460004.893282,11.1755425,5.482,7873.0,17.5706,294.91,1154.0,9.99028,320.671,6655.0,3.9,1.91
429304876.01,1,1,167.88543,-22.07278,-91.427,-53.36,2460037.259934,6.8392388,4.176,1213.0,3.74186,234.46,1090.0,9.2231,83.1548,5085.0,3.92,1.08
197643976.01,1,1,328.51748,-38.377419,-23.662,5.488,2460179.094875,3.535713,2.148,3116.0,4.58576,191.782,1036.0,12.5638,322.148,5222.0,4.52,0.86
437248515.01,1,1,169.43886,-19.054778,-28.708,0.99,2459303.595258,3.4058895,2.6582989,15490.0795356,17.2861065,970.9417325,1423.6985463,11.4553,383.829,6302.0,4.30907,1.26867
4610830.01,1,1,348.949031,-10.849739,-1.018,-10.522,2460219.144796,8.2616616,2.862,1343.0,3.30997,66.2634,794.0,11.5018,202.585,5281.0,4.53,0.86
49735922.01,1,1,352.713934,-11.077356,0.39,-23.23,2460226.787328,6.3392677,3.02,1739.0,3.91968,120.002,922.0,12.1093,290.495,5289.0,4.46,0.93
301235044.01,1,1,350.917046,-1.189183,116.168,25.358,2460232.513071,0.2803246,0.868,507.0,1.64829,3967.92,2211.0,10.0298,61.8736,4477.0,4.56,0.72
422618449.01,1,1,353.954352,0.444704,-232.909,-187.564,2460229.092386,9.100412,2.181,1085.0,2.59387,28.6373,644.0,9.3742,62.4491,5013.7,4.58,0.77
281731203.01,1,1,163.032312,0.493167,-23.664,-44.171,2460268.402363,11.6332127,5.081,3480.0,10.264,126.951,935.0,9.9623,213.283,5287.7,3.88,1.73
344224831.01,1,0,21.602425,4.317341,-5.473,-15.368,2460224.827591,8.0179256,1.018,8684.0,9.29428,8.84387,480.0,12.5227,361.951,5356.0,4.46,0.94
150096001.01,1,1,70.149378,25.009813,185.658,-46.363,2460251.64402,11.0248821,2.917,1943.0,2.46843,48.3251,734.0,12.3252,75.1703,3798.0,4.77,0.46
4426490.01,1,0,116.578612,30.776661,-6.295,-4.36,2460235.021932,2.668957,2.7508738,17029.8720026,16.1018337,1087.3617796,1464.5805607,12.1616,468.406,5983.3,4.3234,1.19683
377024332.01,1,0,147.221565,8.974037,14.174,-62.19,2460282.740869,15.1771428,4.556,538.0,2.80249,115.579,913.0,9.089871,140.69,6200.0,4.25,1.36
365007485.01,1,1,164.189386,9.673946,-34.648,-3.8,2459521.373701,33.5920255,6.385,3352.0,9.88421,134.883,949.0,11.6575,246.599,5468.0,4.5,0.91
262135904.01,1,0,106.486751,11.772439,-4.53,-1.69,2460688.286547,2.0990769,2.343,501.0,4.13797,5728.08,2423.0,10.1063,532.485,8853.0,4.18,2.0
339636032.01,1,0,110.194274,-55.379531,-40.087,41.156,2459986.414867,6.8787507,2.599,359.0,3.45801,266.78,1125.0,8.5885,176.054,6636.0,3.99,1.98
293075732.01,1,0,254.242045,-68.709846,-13.909,-20.77,2460098.202957,0.5666806,0.722,1530.0,8.04611,1116.17,1610.0,12.7726,733.941,5517.0,3.99,1.65
445822015.01,1,0,147.005591,-48.320751,-18.317,27.152,2458545.05695,1.66402,3.397,7964.45,7.65443,8754.73,2694.0,10.7014,108.513,4841.3,4.71,0.78
320417762.01,1,0,118.004229,10.249288,-5.013,-4.75,2458491.74051,1.03604,1.855,250.0,3.52761,21307.5,3365.0,9.0188,481.966,9622.0,3.95,2.74
84126162.01,1,0,95.862582,25.543291,-1.146,-7.973,2460254.527369,3.6688102,2.151,8447.0,9.85973,265.932,1125.0,13.3268,684.507,5821.5,4.36,1.12
58474992.01,1,0,65.839526,24.897315,-27.956,-56.075,2460195.279658,25.714253,6.373,33131.0,15.8297,45.1202,722.0,12.1157,232.791,5677.8,4.58,0.86
55383975.01,1,0,77.383578,-64.026083,6.468,25.987,2458366.772014,48.0511988,4.3070574,14503.3604877,12.8456117,12.5271592,479.8250298,11.2595,223.882,5354.96,4.45894,1.0417
400466395.01,1,0,92.092038,33.732462,8.053,5.595,2460311.734906,5.1391542,0.633,6171.0,10.2495,26.3552,631.0,12.2479,388.991,5974.6,4.48,1.0
435339558.01,1,1,55.255931,13.519187,7.923,-41.247,2459456.138592,21.9903619,3.8732381,1122.3021089,4.6034655,56.4700581,699.156353,11.2235,256.011,5294.0,4.14669,1.33417
56658270.01,1,1,63.928339,29.166542,12.336,-17.754,2459475.615758,8.8349261,6.2442811,6132.2553437,9.0595904,41.4198706,647.0263001,12.8131,159.244,3303.0,3.84689,1.1499799
27635334.01,1,1,123.381848,16.419516,-6.874,-22.723,2459502.375963,4.7335575,3.2089234,930.2503519,5.3852666,850.4828102,1377.3240616,11.6736,477.295,5496.0,3.93163,1.75896
17129975.01,1,0,308.160533,40.778443,-2.017,-15.301,2460340.479242,1.5142292,1.7190416,5271.4558635,11.6042711,4024.5979419,2031.4230444,12.367,658.741,6616.0,4.2907,1.39196
271749758.01,1,1,295.49671,42.537932,9.742,10.024,2460342.99711,11.714447,3.5131822,12763.9935022,11.53374,53.7953827,690.7263119,13.9354,587.91,5165.0,4.48308,0.885629
436575927.01,1,1,71.110002,16.518582,39.144,-22.761,2460250.885968,5.0957983,1.772,714.0,1.92318,28.5068,643.0,11.4398,98.0152,4197.0,4.56,0.7
26078330.01,1,1,52.888852,22.434819,-7.59,-10.771,2459451.225412,8.754708,3.4644403,1527.6748939,3.5438108,117.8260362,840.2916858,11.584,214.753,5888.0,4.57,0.889347
113921235.01,1,1,54.274323,19.499595,27.627,-7.059,2459518.397405,59.8473992,4.3696664,11392.7507656,11.7556773,0.4688342,211.0447631,11.3281,245.962,5765.3,4.38,1.09215
261141602.01,1,0,76.241952,43.258963,16.962,-18.032,2460310.065308,1.4956727,1.965,3708.0,6.10516,658.968,1411.0,11.9409,239.055,4812.0,4.28,1.06
55390413.01,1,0,97.425171,65.731761,-2.176,-16.32,2460309.126842,1.8819016,1.162,5107.0,7.09086,128.796,938.0,13.2387,375.707,4704.0,4.36,0.95
41875043.01,1,0,285.826291,34.882431,-2.509,-4.915,2460337.887281,0.9602835,1.497,3132.0,6.0323,2118.57,1890.0,12.9691,564.394,5708.0,4.38,1.08
150428135.01,1,1,97.095717,-65.578615,-102.75,161.805,2459303.157062,16.051106,1.3968229,2768.5212418,2.5869212,2.7275631,327.7656616,10.9102,31.1265,3482.0,4.438,0.419457
150428135.02,2,1,97.095717,-65.578615,-102.75,161.805,2458330.486155,37.4236838,3.3650101,737.5519387,1.3296571,0.8822386,247.1816698,10.9102,31.1265,3482.0,4.438,0.419457
289441015.01,1,0,315.213643,48.803268,3.343,-0.72,2460394.089956,1.5342604,3.271,1768.0,6.09992,15822.4,3124.0,12.695,625.983,8194.0,4.28,1.7
219239945.01,1,0,64.52165,-53.80127,42.013,36.099,2458389.366552,13.697384,4.783848,1061.94658,4.211945,96.8938034,800.1911623,10.966,217.621,5837.0,4.37713,1.10089
366119858.01,1,1,273.788901,50.862739,-61.155,-72.133,2460328.380324,48.2590904,6.299,6743.0,7.87933,13.5351,534.0,12.7199,434.178,5936.0,4.61,0.85
345724317.01,1,0,249.91015,20.743061,3.558,-7.532,2460478.507055,2.817627,1.455,868.0,3.22711,327.873,1185.0,10.4875,237.065,6320.6,4.4,1.17
18574158.01,1,0,272.797502,5.982054,0.345,-6.031,2460500.349484,4.9131459,1.25,4488.0,7.84064,76.9918,825.0,10.3552,190.241,5999.0,4.38,1.12
167227214.01,1,1,274.37327,-3.381059,7.062,-4.785,2460482.92975,3.1290476,3.409295,13426.2063185,16.9082331,1052.2389998,1452.6077207,11.6961,298.64,5585.0,4.11064,1.4505399
110178537.01,1,1,280.6873,5.937659,1.919,-5.242,2460481.443181,2.993282,2.5766956,14780.3009546,21.7455581,1890.6489714,1681.7927473,12.419,655.037,6343.0,4.13783,1.58601
325670253.01,1,1,269.57207,5.761371,-14.871,-0.301,2460480.135888,3.3777419,2.8147435,17290.4349881,13.6239337,370.3984667,1118.889104,12.8999,403.458,5080.0,4.33326,1.0408
317520667.01,1,1,274.743418,10.597197,-4.599,-14.146,2460480.429067,2.4651801,3.5668145,11993.572763,17.0861139,2726.6327607,1843.0045682,10.1154,279.86,6848.0,4.25,1.51554
104866616.01,1,1,270.444183,-2.97098,-4.569,-4.414,2460481.357046,4.4626647,3.0802705,7983.8270519,13.3934403,1405.4798304,1561.6219471,11.1323,290.736,7587.0,4.39508,1.3951401
244089109.01,1,1,304.538843,-1.076003,1.35,-64.604,2460532.279247,2.1376682,1.879,8819.0,15.7532,531.159,1337.0,9.13055,149.216,5806.0,4.05,1.6
383723559.01,1,0,279.71524,43.093727,-19.119,-59.62,2460530.686654,2.6667526,2.594,190.0,3.01006,1172.14,1630.0,9.58671,280.342,6173.0,3.83,2.18
405010127.01,1,1,291.063681,0.746014,-3.196,-22.735,2460509.503679,13.2341261,2.3705157,18389.5092472,7.3853255,16.1089138,510.9593066,13.8215,338.386,5025.0,4.88331,0.548929
139158696.01,1,1,295.287232,41.222003,5.352,10.157,2460509.909088,15.3573522,3.5894467,21072.3970721,13.3280613,47.2404772,668.6491835,14.5293,872.343,5462.0,4.49258,0.915391
391821647.01,1,0,82.764859,-70.357179,6.515,23.14,2458325.573663,1.996071,5.910879,352.76672,1.947951,1372.564389,1552.397488,10.8623,214.756,6636.0,4.60452,0.975121
150151262.01,1,1,92.936106,-65.825839,-2.929,31.003,2460139.317299,9.531366,1.673,916.0,2.24794,19.4095,584.0,9.9059,58.6212,4504.0,4.58833,0.72
150151262.02,2,1,92.936106,-65.825839,-2.929,31.003,2460083.780694,51.6991421,4.371,1339.0,2.45531,2.70562,357.0,9.9059,58.6212,4504.0,4.58833,0.72
469436001.01,1,0,307.653516,57.822497,-1.682,-3.74,2460558.272226,0.9739887,1.594,2904.0,21.8604,25053.9,3504.0,13.149,1387.55,7357.0,4.08,1.95
161687209.01,1,0,236.054241,58.553688,-25.127,-0.737,2460556.902324,1.2529962,1.083,14080.0,19.179,382.546,1232.0,12.8161,196.593,4220.0,4.51,0.75
271971130.01,1,1,113.852328,-73.577409,82.634,9.987,2458327.552087,19.2879579,2.1841643,4773.5508832,1.7145308,0.7212871,235.0427129,13.5308,42.4048,3075.0,4.438,0.229824
119081096.01,1,0,136.238912,-18.502674,94.649,-39.417,2458518.10991,0.83707,2.497,2745.5,2.98849,2645.93,1998.0,12.4268,88.8248,3776.0,4.72,0.52
239277658.01,1,1,300.102351,45.762192,-0.943,8.225,2460534.504554,3.2509657,3.2261161,7218.2612358,12.8297161,1175.136445,1493.2819769,14.1223,1188.0,5757.0,4.09896,1.49959
427685831.01,1,1,348.494793,8.761079,-6.914,-44.248,2460560.085062,1.7497746,1.8691036,29973.7051609,15.5589079,605.7624942,1265.305351,11.3819,174.818,5087.0,4.50322,0.856841
268727719.01,1,0,347.956369,65.229824,-16.648,-61.315,2460584.788484,0.6257352,0.8361985,13403.1636987,9.1590642,420.7449426,1155.1130109,13.3892,161.939,3718.0,4.6571,0.593043
184952758.01,1,0,128.144178,-36.346818,57.83,-24.55,2460007.695053,4.109953,4.641,434.0,1.81345,1091.8,1601.0,9.0349,84.7306,5653.0,4.46,0.97
325086150.01,1,0,268.665324,3.68699,2.573,-16.071,2460495.627524,5.4934218,3.658,18470.0,17.1065,335.209,1192.0,11.9742,421.48,6028.0,4.29,1.25
131419878.01,1,0,118.037196,-37.799016,-12.175,8.992,2458494.08915,3.16043,1.922,203.33,2.38866,616.95,1388.0,8.8154,151.634,6482.3,4.21,1.52
344416349.01,1,0,304.097356,11.829675,-9.026,-18.709,2460525.487115,7.8365317,2.271,4532.0,16.9425,157.252,986.0,11.86,747.966,6167.0,3.82,2.21
